RESTAURANT_ID,RESTAURANT_CUISINE,SHOW_RATE_US,RATING,RESTAURANT_LAT,RESTAURANT_LNG,RESTAURANT_CUSTOMER_DISTANCE,RESTAURANT_AREA_NAME,RESTAURANT_NAME,RESTAURANT_ADDRESS,RESTAURANT_CITY_NAME,STATE
330540,[""Ice Cream""],FALSE,,28.44887500000000000000,77.01374700000000000000,5,Sector 10A,Kwality Walls Frozen Dessert and Ice Cream Shop,"C/o Harshit Enterprises, R/o H.no.528/22, 8 Teen Murti, Shivji Park, Gurgoan, Haryana , District - Gurgaon, STATE - Haryana",Gurgaon,Haryana
222662,"[""American"",""Fast Food"",""Snacks""]",TRUE,5,28.40358700000000000000,76.94781570000000000000,5,Sector 85,KFC,"GF, LG, Iris Broadway, Sector 85, Gurgaon 122004",Gurgaon,Haryana
222662,"[""American"",""Fast Food"",""Snacks""]",TRUE,0,28.40358700000000000000,76.94781570000000000000,5,Sector 85,KFC,"GF, LG, Iris Broadway, Sector 85, Gurgaon 122004",Gurgaon,Haryana
106369,"[""Fast Food"",""Salads"",""Snacks"",""Desserts"",""Beverages""]",TRUE,0,28.39231353430000000000,76.96741562340003000000,5,Sector 83,Subway,"G-115, Sapphire 83, Sector 83",Gurgaon,Haryana
106369,"[""Fast Food"",""Salads"",""Snacks"",""Desserts"",""Beverages""]",FALSE,,28.39231353430000000000,76.96741562340003000000,4,Sector 83,Subway,"G-115, Sapphire 83, Sector 83",Gurgaon,Haryana
20140,"[""Fast Food"",""Salads"",""Snacks"",""Desserts"",""Beverages""]",TRUE,3,28.42128440000000000000,77.05322200000000000000,10,Sector 50,Subway,"Unit 69, Good Earth City Center, Malibu Town, Sector 50, Gurgaon",Gurgaon,Haryana
12939,"[""Fast Food"",""Salads"",""Snacks"",""Desserts"",""Beverages""]",TRUE,0,28.40573800000000000000,77.04445199999998000000,9,Sector 49,Subway,"Ground floor, Block B, Vatika Bussiness Park, Sohna Road",Gurgaon,Haryana
56988,"[""Fast Food"",""Salads"",""Snacks"",""Desserts"",""Beverages""]",TRUE,0,28.45815000000000000000,77.04423700000000000000,10,Sector 15,Subway,"Huda Commercial Complex, SCO 28 Ground Floor, Sector 15 Part 2, Gurugram, Haryana 122001",Gurgaon,Haryana
56988,"[""Fast Food"",""Salads"",""Snacks"",""Desserts"",""Beverages""]",FALSE,,28.45815000000000000000,77.04423700000000000000,9,Sector 15,Subway,"Huda Commercial Complex, SCO 28 Ground Floor, Sector 15 Part 2, Gurugram, Haryana 122001",Gurgaon,Haryana
357658,"[""Snacks"",""Fast Food"",""Indian"",""American"",""Beverages"",""Desserts""]",TRUE,0,28.39297111803600000000,76.96783286724800000000,4,Sector 83,Burger Singh (Big Punjabi Burgers),"191, Sapphire 83, Sec 83, Gurgaon, Haryana 122004, Gurugram, Haryana-122004",Gurgaon,Haryana
62850,"[""Bakery"",""Beverages"",""Snacks""]",TRUE,0,26.85452910000000000000,80.95720140000003000000,4,Butler Colony,Mouth Wide Shut,13-A/ Jopling Road Lucknow,Lucknow,Uttar Pradesh
59321,"[""Street Food"",""North Indian"",""Fast Food""]",TRUE,0,26.85107150000000000000,80.94343809999998000000,3,Vibhuti Khand,Bombay Pav Bhaji,"9, Opposite Hyundai Showroom, Shahnajaf Road, Hazratganj, Lucknow",Lucknow,Uttar Pradesh
59122,[""North Indian""],TRUE,0,26.84776062520113000000,80.94029237607481000000,2,Lucknow,Sardar Ji Ke Mashoor Chhole Bhature,"42, Near Novelty Cinema, Lalbagh, Lucknow",Lucknow,Uttar Pradesh
78764,[""Biryani""],TRUE,0,26.86336780000000000000,80.91022040000000000000,5,Chowk,Faheem Muradabadi Chicken Biryani Center,"Patnala Chowki Chowk,Infront of Idrees Biryani, Lucknow",Lucknow,Uttar Pradesh
132803,"[""Indian"",""South Indian"",""Chinese"",""Fast Food"",""North Indian""]",TRUE,0,26.79638140000000000000,80.90761929999996000000,7,Lda Colony,Halka Fulka,sector h lda colony,Lucknow,Uttar Pradesh
290058,"[""Indian"",""Chinese"",""Desserts""]",TRUE,0,26.85158050000000000000,81.02403500000000000000,0,Gomti Nagar,The Square - Novotel,"Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",Lucknow,Uttar Pradesh
229725,[""Pizzas""],TRUE,0,26.85242500000000000000,80.94177900000000000000,3,Hazratganj,Oven Story Pizza,"Plot number 3A, FF, Near Indian Bank, Hazratganj, Lucknow, UP 226023",Lucknow,Uttar Pradesh
225584,[""Indian""],TRUE,0,26.86741640000000000000,81.02516250000000000000,2,Gomti Nagar,Apna Adda,"2/3 Vastu Khand,near sanjeevni hospital, Gomtinagar,LKO,Lucknow Tahsil,Lucknow,Uttar Pradesh,Pincode-226010",Lucknow,Uttar Pradesh
132819,"[""Lucknowi"",""Biryani"",""Hyderabadi"",""Mughlai"",""Awadhi""]",TRUE,0,26.87780010000000000000,81.01181590000000000000,4,Indira Nagar,Azmi Biryani,"K No.1115, Surendra Nagar",Lucknow,Uttar Pradesh
225584,[""Indian""],TRUE,5,26.86741640000000000000,81.02516250000000000000,2,Gomti Nagar,Apna Adda,"2/3 Vastu Khand,near sanjeevni hospital, Gomtinagar,LKO,Lucknow Tahsil,Lucknow,Uttar Pradesh,Pincode-226010",Lucknow,Uttar Pradesh
157098,"[""Indian"",""Mughlai"",""Chinese"",""Tandoor""]",TRUE,0,26.85259000000000000000,80.99821000000000000000,3,Gomti Nagar,Bhukkad Junction-Hunger Begins,"Shop No.C119,Sahara Plaza Market PatrakarPuram Chauraha,Vikas Khand -1, Gomti Nagar.",Lucknow,Uttar Pradesh
371468,"[""Indian"",""Snacks""]",TRUE,0,26.86340700000000000000,81.01824700000000000000,2,Gomti Nagar,KNOCK N ROLLS,"E-2/9, VIBHAV KHAND, GOMTI NAGAR	226010",Lucknow,Uttar Pradesh
71030,"[""North Indian"",""Biryani""]",TRUE,0,26.83342660000000000000,80.92178700000000000000,1,Charbagh,Punjabi Tadka,"10, Gurunanak Market, Charbagh, Lucknow",Lucknow,Uttar Pradesh
226,[""North Indian""],FALSE,0,12.92698900000000000000,77.63782300000003000000,2,Koramangala,Delhi Food Point,"117, 1st Main, 1st Block, Jakkasandra Extension, Koramangala 1st Block, Bangalore",Bangalore,Karnataka
3953,"[""Rajasthani"",""Gujarati""]",FALSE,0,12.93508670227230600000,77.61357352137566000000,3,Koramangala,Rajdhani,"Opposite Raheja Arcade, 1st Floor, No. 115, Koramangala 7th Block, Bengaluru - 560094",Bangalore,Karnataka
596,"[""North Indian"",""Fast Food""]",FALSE,0,12.93341313434039100000,77.61528063558194000000,3,Koramangala,Chaat Wala,"59, Jyoti Nivas College Road, Near Blue Petal Hotel, 5th Block,Koramangala",Bangalore,Karnataka
22611,"[""Chaat"",""Beverages""]",TRUE,0,12.88324820000000000000,77.60745320000000000000,4,Arekere,Chaatimes,"C/O Isiri Cafe, No.316/B, 80 Ft Road, Shantiniketan Layout,  Arekere, Bangalore, BTM Layout , B.B.M.P  South, Karnataka-560076",Bangalore,Karnataka
301150,"[""Biryani"",""Mughlai"",""Punjabi"",""North Indian"",""Hyderabadi"",""Kebabs""]",TRUE,0,12.90341600000000000000,77.66203100000000000000,5,Eastwood Township,Biryani Co.,SHOP 4 FOOD COURT SLR ARCADE  NO 853 2 1 HARALURU VILLAGE VARTHUR HOBLI  BANGALORE BTM Layout B B M P South  Karnataka   560102 Karnataka,Bangalore,Karnataka
44453,"[""Chinese"",""Jain"",""North Indian"",""South Indian""]",TRUE,0,12.91693100000000000000,77.62993800000004000000,6,Hsr Layout 5th Sector,New Udupi Grand,"#467, ck complex hsr outer ring road opp Fernhill appt, teacher colony bangalore 560034",Bangalore,Karnataka
61726,"[""North Indian"",""Chaat"",""Snacks"",""Sweets"",""Beverages""]",TRUE,0,12.84882000000000000000,77.65764700000000000000,5,Electronic City,Laddoos,"Equinox Tech Park SJR Equinox , Velankani Drive , E City Phase 1 , Bangalore - 560100",Bangalore,Karnataka
342032,"[""North Indian"",""Sweets"",""Desserts"",""Chaat""]",TRUE,0,12.91538580000000000000,77.65171980000000000000,6,Hsr Layout,Bhartiya Jalpan,"NO.2631,27TH MAIN ROAD, 1ST SECTOR , HSR LAYOUT, BANGALORE - 560102",Bangalore,Karnataka
254595,[""Indian""],TRUE,0,12.91224630000000000000,77.63809450000000000000,5,Hsr Layout,99 VARIETY DOSA AND PAV BHAJI,"No 1, 14th Main road 7th Cross sector-7 HSR layout Bangalore 560102 Karnataka",Bangalore,Karnataka
549,"[""Sweets"",""Chaat"",""Snacks"",""Desserts"",""North Indian""]",TRUE,0,12.87659421940567100000,77.59555947035551000000,5,Hulimavu,Anand Sweets and Savouries,"9, Ground Floor, Opposite Royal Meenakshi Mall, Hulimavu,Bannerghatta Road, Bangalore",Bangalore,Karnataka
86654,"[""Ice Cream"",""Desserts""]",TRUE,0,12.88703650000000000000,77.60529520000000000000,4,Arekere,NIC Natural Ice Creams,"shop no.6 No. E/1/146, No. E/1/147 Arekere Village Begur Hobi Bangalore South Bangalore Karnataka 560076",Bangalore,Karnataka
162807,[""Fast Food""],TRUE,0,12.91838200000000000000,77.63220030000000000000,6,Hsr Layout 5th Sector,Indori Poha,"HN 65 , Teachers colony, 5 main 1 avenue near sapna store kormangala first block 560034",Bangalore,Karnataka
162807,[""Fast Food""],TRUE,0,12.91838200000000000000,77.63220030000000000000,6,Hsr Layout 5th Sector,Indori Poha,"HN 65 , Teachers colony, 5 main 1 avenue near sapna store kormangala first block 560034",Bangalore,Karnataka
392745,"[""American"",""Turkish""]",TRUE,0,12.87919235229492200000,77.60980224609375000000,4,Arekere,Leon Grill,"No.503/A, BTM Layout 2nd Block, 6th Stage , Bengaluru, BTM Layout, B.B.M.P South, Karnataka-560070",Bangalore,Karnataka
171768,"[""North Indian"",""Home Food"",""Thalis"",""Combo""]",TRUE,0,12.91204576640000000000,77.64713204800000000000,5,Hsr Layout,Mumbai Tiffin,"2345, 17th Cross, Opposite Water Tank, Near Basaveshwara Gayathri Temple",Bangalore,Karnataka
3224,"[""Fast Food"",""Beverages"",""Bengali"",""Biryani"",""Indian"",""North Indian"",""Snacks"",""Street Food""]",TRUE,0,12.88119500000000000000,77.60983600000000000000,4,Arekere,Kaati Zone Rolls & Wraps,"6D, 3rd Floor, Aishwarya Arcade, Hanuman Nagar, BTM Layout, Sir M Visveswaraya Road, Opp to Graamina Angad, Bannerghatta Road, Bangalore",Bangalore,Karnataka
178398,[""North Indian""],TRUE,0,12.85494320000000000000,77.66558209999994000000,5,Electronic City,Desi Dhaba,"NO.339, 65/2, KONAPPANA AGRAHARA, ELECTRONIC CITY, BANGALORE",Bangalore,Karnataka
66864,"[""Home Food"",""North Indian"",""South Indian"",""Beverages"",""Chettinad"",""Combo"",""Desserts"",""Hyderabadi"",""Indian"",""Lucknowi"",""Maharashtrian"",""Mangalorean"",""Punjabi"",""Rajasthani"",""Snacks"",""Sweets"",""Thalis""]",TRUE,0,12.89035703418079700000,77.64948592423303000000,3,Muneshwara Nagar,homely,"SECOND FLOOR,SITE NO 44.45 AND 46,PID NO 1492/30/3/1,2ND CROSS,OPP BBMP OFFICE ,KUDLU GATE,BANGALORE , B.B.M.P South, Karnataka-560102",Bangalore,Karnataka
21162,"[""Ice Cream"",""Desserts"",""Sweets""]",TRUE,0,12.91052240000000000000,77.63257709999993000000,5,Hsr Layout,Bombay Kulfis,"1158, 5th Main, 20th Cross, South Inn, Near 3M Car Care, Sector 7, HSR Layout, 560102,, Sector 7, HSR Layout, Bengaluru, Karnataka 560102",Bangalore,Karnataka
64933,"[""Fast Food"",""Snacks"",""Chaat"",""Street Food"",""Beverages"",""Combo"",""North Indian"",""Indian"",""Maharashtrian"",""Rajasthani""]",TRUE,0,12.91621080000000000000,77.63764360000000000000,5,Hsr Layout 5th Sector,Chaat Street,"No.1/120, 14th Main Road, 5th Sector, HSR Layout- Bangalore., BTM Layout , B.B.M.P South(Karnataka)  -560102",Bangalore,Karnataka
19452,"[""Pizzas"",""Italian""]",TRUE,0,12.88815970000000000000,77.59731740000007000000,6,Arekere,Oven Story Pizza,"No 161,161 A,166, First floor, ,Vinayaka Nagar,Bangalore,KARNATAKA",Bangalore,Karnataka
21162,"[""Ice Cream"",""Desserts"",""Sweets""]",TRUE,0,12.91052240000000000000,77.63257709999993000000,5,Hsr Layout,Bombay Kulfis,"1158, 5th Main, 20th Cross, South Inn, Near 3M Car Care, Sector 7, HSR Layout, 560102,, Sector 7, HSR Layout, Bengaluru, Karnataka 560102",Bangalore,Karnataka
178398,[""North Indian""],TRUE,0,12.85494320000000000000,77.66558209999994000000,5,Electronic City,Desi Dhaba,"NO.339, 65/2, KONAPPANA AGRAHARA, ELECTRONIC CITY, BANGALORE",Bangalore,Karnataka
392745,"[""American"",""Turkish"",""Fast Food""]",TRUE,0,12.87919235229492200000,77.60980224609375000000,4,Arekere,Leon Grill,"No.503/A, BTM Layout 2nd Block, 6th Stage , Bengaluru, BTM Layout, B.B.M.P South, Karnataka-560070",Bangalore,Karnataka
43454,"[""Chinese"",""North Indian"",""South Indian""]",TRUE,0,12.91055900000000000000,77.63259399999993000000,5,Hsr Layout,Southinn,"1158, 5th main, 20th cross, 7th sector HSR layout, Bangalore 5600102",Bangalore,Karnataka
209240,"[""North Indian"",""Oriya"",""Chinese"",""Fast Food"",""Home Food""]",TRUE,0,12.89872700000000000000,77.65854000000000000000,4,Reliable Tranquil Layout,Lazy Bear,"Royal Placid Phase 2, Haralur Main Rd, Opposite to Domino's, Bengaluru, Karnataka 560102",Bangalore,Karnataka
21162,"[""Ice Cream"",""Desserts"",""Sweets""]",TRUE,0,12.91052240000000000000,77.63257709999993000000,5,Hsr Layout,Bombay Kulfis,"1158, 5th Main, 20th Cross, South Inn, Near 3M Car Care, Sector 7, HSR Layout, 560102,, Sector 7, HSR Layout, Bengaluru, Karnataka 560102",Bangalore,Karnataka
21162,"[""Ice Cream"",""Desserts"",""Sweets""]",TRUE,0,12.91052240000000000000,77.63257709999993000000,5,Hsr Layout,Bombay Kulfis,"1158, 5th Main, 20th Cross, South Inn, Near 3M Car Care, Sector 7, HSR Layout, 560102,, Sector 7, HSR Layout, Bengaluru, Karnataka 560102",Bangalore,Karnataka
16197,"[""North Indian"",""Fast Food"",""Beverages""]",TRUE,0,12.91264080000000000000,77.61006470000000000000,7,Btm Layout,Kullad Cafe,"16th Main, BTM Layout, 2nd Stage, Near Udupi Signal.",Bangalore,Karnataka
264384,"[""South Indian"",""Chinese"",""North Indian""]",TRUE,0,12.89465700000000000000,77.66130280000000000000,4,Lakedew Residency- Phase 2,Madurai Idly Shop,"Shop number 2 and 3, Rajgopal reddy building number 96/2, chudasandra main road, harlur layout, BTM, bangalore 560102",Bangalore,Karnataka
412283,"[""North Indian"",""Snacks"",""Desserts"",""Rajasthani"",""Chaat"",""Beverages"",""Sweets"",""Fast Food""]",TRUE,0,12.91300000000000000000,77.63830000000000000000,5,HSR,Kota Kachori And Falahaar,"Shop No. 32, 14th Main Road, Opp. BDA Complex sector 4, HSR Layout, Bengaluru, Karnataka",Bangalore,Karnataka
412283,"[""North Indian"",""Snacks"",""Desserts"",""Rajasthani"",""Chaat"",""Beverages"",""Sweets"",""Fast Food""]",TRUE,0,12.91300000000000000000,77.63830000000000000000,5,HSR,Kota Kachori And Falahaar,"Shop No. 32, 14th Main Road, Opp. BDA Complex sector 4, HSR Layout, Bengaluru, Karnataka",Bangalore,Karnataka
392745,"[""American"",""Turkish"",""Fast Food""]",TRUE,0,12.87919235229492200000,77.60980224609375000000,4,Arekere,Leon Grill,"No.503/A, BTM Layout 2nd Block, 6th Stage , Bengaluru, BTM Layout, B.B.M.P South, Karnataka-560070",Bangalore,Karnataka
210188,[""Pizzas""],TRUE,0,12.88312500000000000000,77.64960599999995000000,4,Singasandra,Ovenstory Pizza,"1st Floor, 9th Main Rd, AECS Layout - A Block, AECS Layout, Singasandra, Bengaluru, Karnataka 560068",Bangalore,Karnataka
337374,"[""Pizzas"",""Beverages"",""Desserts"",""Italian"",""Pastas""]",TRUE,0,12.87252684256100000000,77.61824420457600000000,3,Akshayanagar,Buzz A Pizza-Wood Fired Pizzas,"1314, 3rd Main Rd, Akshayanagara East, Akshayanagar, Bengaluru, Karnataka 560076, India",Bangalore,Karnataka
48224,[""Sweets""],TRUE,0,12.89489290000000000000,77.60917130000000000000,5,Bommanahalli,Kanti Sweets,"Kanti Sweets  # 1058, Shobha Arcade, Vijaya Bank Colony, Bilekahalli, Bengaluru 560076",Bangalore,Karnataka
55158,"[""North Indian"",""Punjabi"",""Chinese"",""Thalis""]",TRUE,0,12.92141300000000000000,77.63783999999998000000,6,Hsr Layout 5th Sector,Maa Di Hatti,"7, 8th cross, jakasandara extn. Koramanagala 1st block Bangalore 560034",Bangalore,Karnataka
220641,"[""Continental"",""North Indian"",""South Indian"",""American"",""Beverages"",""British"",""Combo"",""European"",""Desserts""]",TRUE,0,12.89035703418079700000,77.64948592423303000000,3,Muneshwara Nagar,Breakfast Express,"SECOND FLOOR,SITE NO 44.45 AND 46,PID NO 1492/30/3/1,2ND CROSS,OPP BBMP OFFICE ,KUDLU GATE,BANGALORE , B.B.M.P South, Karnataka-560102",Bangalore,Karnataka
66864,"[""Home Food"",""North Indian"",""South Indian"",""Beverages"",""Chettinad"",""Combo"",""Desserts"",""Hyderabadi"",""Indian"",""Lucknowi"",""Maharashtrian"",""Mangalorean"",""Punjabi"",""Rajasthani"",""Snacks"",""Sweets"",""Thalis""]",TRUE,0,12.89035703418079700000,77.64948592423303000000,3,Muneshwara Nagar,homely,"SECOND FLOOR,SITE NO 44.45 AND 46,PID NO 1492/30/3/1,2ND CROSS,OPP BBMP OFFICE ,KUDLU GATE,BANGALORE , B.B.M.P South, Karnataka-560102",Bangalore,Karnataka
392745,"[""American"",""Turkish"",""Fast Food""]",TRUE,0,12.87919235229492200000,77.60980224609375000000,4,Arekere,Leon Grill,"No.503/A, BTM Layout 2nd Block, 6th Stage , Bengaluru, BTM Layout, B.B.M.P South, Karnataka-560070",Bangalore,Karnataka
392745,"[""American"",""Turkish"",""Fast Food""]",TRUE,0,12.87919235229492200000,77.60980224609375000000,4,Arekere,Leon Grill,"No.503/A, BTM Layout 2nd Block, 6th Stage , Bengaluru, BTM Layout, B.B.M.P South, Karnataka-560070",Bangalore,Karnataka
342032,"[""Fast Food"",""Indian"",""Beverages""]",TRUE,0,12.91538580000000000000,77.65171980000000000000,7,Hsr Layout,Bhartiya Jalpan,"NO.2631,27TH MAIN ROAD, 1ST SECTOR , HSR LAYOUT, BANGALORE - 560102",Bangalore,Karnataka
210188,[""Pizzas""],TRUE,0,12.88312500000000000000,77.64960599999995000000,4,Singasandra,Ovenstory Pizza,"1st Floor, 9th Main Rd, AECS Layout - A Block, AECS Layout, Singasandra, Bengaluru, Karnataka 560068",Bangalore,Karnataka
44453,"[""Chinese"",""Jain"",""North Indian"",""South Indian""]",TRUE,0,12.91693100000000000000,77.62993800000004000000,6,Hsr Layout 5Th Sector,New Udupi Grand,"#467, ck complex hsr outer ring road opp Fernhill appt, teacher colony bangalore 560034",Bangalore,Karnataka
342032,"[""Fast Food"",""Indian"",""Beverages""]",TRUE,0,12.91538580000000000000,77.65171980000000000000,6,Hsr Layout,Bhartiya Jalpan,"NO.2631,27TH MAIN ROAD, 1ST SECTOR , HSR LAYOUT, BANGALORE - 560102",Bangalore,Karnataka
21162,"[""Ice Cream"",""Desserts"",""Sweets""]",TRUE,0,12.91052240000000000000,77.63257709999993000000,5,Hsr Layout,Bombay Kulfis,"1158, 5th Main, 20th Cross, South Inn, Near 3M Car Care, Sector 7, HSR Layout, 560102,, Sector 7, HSR Layout, Bengaluru, Karnataka 560102",Bangalore,Karnataka
247810,"[""South Indian"",""Indian"",""Chinese"",""North Indian""]",TRUE,0,12.91772590000000000000,77.59221170000000000000,8,Jayanagar,Uppu Khara,"Oyalo pizza, 41st Cross Road, Kottapalya, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka, India",Bangalore,Karnataka
392745,"[""American"",""Turkish"",""Fast Food""]",TRUE,0,12.87919235229492200000,77.60980224609375000000,4,Arekere,Leon Grill,"No.503/A, BTM Layout 2nd Block, 6th Stage , Bengaluru, BTM Layout, B.B.M.P South, Karnataka-560070",Bangalore,Karnataka
208896,"[""Bakery"",""Combo"",""Beverages"",""Snacks""]",TRUE,0,12.91583700000000000000,77.61016799999993000000,7,Btm 2Nd Stage,Chai Days,N D  Developers Private Limited  NS Palya  Stage 2  BTM 2nd Stage  Bengaluru  Karnataka  India,Bangalore,Karnataka
301139,"[""North Indian"",""Street Food"",""Combo"",""Chaat""]",TRUE,0,12.90358332650767200000,77.66211683068846000000,6,Pwd Quarters,Canteen Co.,"BOROS HOSPITALITY, SH NO.4, NO 853/2/1, HARALURU VILLAGE, VARTHUR HOBLI, BANGALORE, Mahadevapura, B.B.M.P East (Karnataka), - 560102, Karnataka",Bangalore,Karnataka
301139,"[""North Indian"",""Street Food"",""Combo"",""Chaat""]",TRUE,0,12.90358332650767200000,77.66211683068846000000,6,Pwd Quarters,Canteen Co.,"BOROS HOSPITALITY, SH NO.4, NO 853/2/1, HARALURU VILLAGE, VARTHUR HOBLI, BANGALORE, Mahadevapura, B.B.M.P East (Karnataka), - 560102, Karnataka",Bangalore,Karnataka
301139,"[""North Indian"",""Street Food"",""Combo"",""Chaat""]",TRUE,0,12.90358332650767200000,77.66211683068846000000,5,Pwd Quarters,Canteen Co.,"BOROS HOSPITALITY, SH NO.4, NO 853/2/1, HARALURU VILLAGE, VARTHUR HOBLI, BANGALORE, Mahadevapura, B.B.M.P East (Karnataka), - 560102, Karnataka",Bangalore,Karnataka
549,"[""Sweets"",""Chaat"",""Snacks"",""Desserts"",""North Indian""]",TRUE,0,12.87659421940567100000,77.59555947035551000000,5,Hulimavu,Anand Sweets and Savouries,"9, Ground Floor, Opposite Royal Meenakshi Mall, Hulimavu,Bannerghatta Road, Bangalore",Bangalore,Karnataka
31007,"[""Beverages"",""Healthy Food"",""Juices"",""Salads""]",TRUE,0,12.91253300000000000000,77.60999200000003000000,7,Btm Layout,Garden Fresh,"1210, 16th Main, M.C.H.S Colony, B.T.M STAGE 2 begaluru 560076",Bangalore,Karnataka
320970,"[""Chaat"",""Fast Food"",""North Indian"",""Gujarati"",""Rajasthani"",""Sweets""]",TRUE,0,12.84835080000000000000,77.65753910000000000000,5,Electronic City,Falahaar & Kota Kachori,"Paradise Biryani , No. 47/11, Doddathogur Village, Opp. Velankani Tech Park Gate No 4, Next to SJR Equinox, Electronic City, Hosur Road, Bengaluru, Karnataka 560100",Bangalore,Karnataka
303552,"[""Beverages"",""Healthy Food"",""Juices"",""Salads""]",TRUE,0,12.91624500000000000000,77.63806600000000000000,5,HSR,GARDEN FRESH,"GARDEN FRESH, No. 1/120, 14th Main Road, 5th Sector, HSR Layout Bangalore, B.B.M.P. South (Karnataka)-  560102",Bangalore,Karnataka
